,best_epoc,train_accuracy,train_loss,validation_accuracy,validation_loss,test_accuracy,test_loss,data preparation time,train_extract_time,test_extract_time,fit_time
1,66,0.8502772450447083,0.3522084653377533,0.8841201663017273,0.5359376072883606,0.8333333134651184,0.5413477420806885,0.001995086669921875,1898.3469424247742,191.5658781528473,115.07057476043701
2,146,0.9390018582344055,0.16448304057121277,0.8283261656761169,0.5187929272651672,0.7333333492279053,0.9447746276855469,0.012073278427124023,1957.2795116901398,221.34144592285156,135.74796533584595
3,83,0.8262476921081543,0.38816434144973755,0.8025751113891602,0.6864930391311646,0.5888888835906982,1.5786495208740234,0.0022432804107666016,1916.8553059101105,239.01133060455322,96.66304636001587
4,132,0.7116451263427734,0.5467095971107483,0.7081544995307922,0.850729763507843,0.5555555820465088,0.8873961567878723,0.0020024776458740234,1925.7171621322632,226.89462637901306,112.67229413986206
5,54,0.8521257042884827,0.38307562470436096,0.8454935550689697,0.4129614531993866,0.7777777910232544,0.9559136033058167,0.0019915103912353516,1903.4418680667877,229.2039451599121,85.32241749763489
